위도,경도
37.670223,127.083006
37.670223,127.083006
37.670167,127.083426
37.670117,127.083443
37.670135,127.083518
37.670135,127.083518
37.670082,127.083756
37.670057,127.083895
37.669928,127.084368
37.669928,127.084368
37.669928,127.084368
37.669916,127.084547
37.669916,127.084547
37.669934,127.084592
37.669934,127.084592
37.669977,127.084602
37.670260,127.084725
37.670415,127.084906
37.670482,127.084886
37.670482,127.084886
37.670580,127.085083
37.670756,127.085220
37.670756,127.085220
37.670912,127.085394
37.670917,127.085431
37.670938,127.085430
37.670938,127.085430
37.671202,127.085738
37.671202,127.085738
37.671202,127.085738
37.670072,127.078485
37.670099,127.078341
37.670119,127.078221
37.670119,127.078221
37.670119,127.078221
37.670119,127.078221
37.670238,127.077951
37.670116,127.077685
37.670077,127.077639
37.670077,127.077639
37.670077,127.077639
37.670077,127.077639
37.670133,127.077521
37.670375,127.077430
37.670397,127.077380
37.670523,127.077379
37.670659,127.077431
37.670670,127.077406
37.670708,127.077373
37.670708,127.077373
37.670708,127.077373
37.671086,127.077258
37.671175,127.077232
37.671444,127.077136
37.671535,127.077059
37.671535,127.077059
37.671535,127.077059
37.671535,127.077059
37.676569,127.054987
37.676569,127.054987
37.676505,127.054592
37.676505,127.054592
37.676505,127.054592
37.676526,127.054159
37.676526,127.054159
37.676526,127.054159
37.676530,127.053865
37.676483,127.053846
37.676554,127.053513
37.676554,127.053513
37.676554,127.053513
37.676554,127.053513
37.676554,127.053513
37.676447,127.053517
37.676502,127.053481
37.676545,127.053090
37.676545,127.053090
37.676545,127.053090
37.676490,127.052654
37.676545,127.052475
37.676545,127.052475
37.676545,127.052475
37.676542,127.052108
37.676542,127.052108
37.676542,127.052108
37.676509,127.051986
37.676566,127.051656
37.676566,127.051656
37.676566,127.051656
37.676566,127.051656
37.676566,127.051656
37.675053,127.051317
37.675058,127.051487
37.675058,127.051487
37.675058,127.051487
37.675058,127.051487
37.675093,127.051794
37.675093,127.051844
37.675093,127.051844
37.675098,127.052262
37.675098,127.052262
37.675098,127.052262
37.675056,127.052346
37.675110,127.052538
37.675110,127.052538
37.675110,127.052538
37.675105,127.052605
37.651077,127.082481
37.675105,127.052605
37.675105,127.052605
37.675066,127.052798
37.675106,127.052977
37.675106,127.052977
37.675106,127.052977
37.675076,127.053508
37.675076,127.053508
37.675051,127.053505
37.675051,127.053505
37.675051,127.053505
37.675134,127.053706
37.675134,127.053706
37.675134,127.053706
37.675047,127.054265
37.675130,127.054613
37.675128,127.054737
37.650990,127.083375
37.650990,127.083375
37.650990,127.083375
37.651006,127.083332
37.651010,127.083139
37.651037,127.083143
37.651033,127.083140
37.651040,127.082959
37.651040,127.082959
37.651040,127.082959
37.651040,127.082959
37.651061,127.082621
37.651127,127.082234
37.651127,127.082234
37.651142,127.082185
37.651193,127.081950
37.651154,127.081935
37.651191,127.081700
37.651191,127.081700
37.651224,127.081517
37.651270,127.081325
37.651270,127.081325
37.649034,127.081161
37.649035,127.081188
37.649035,127.081188
37.649035,127.081188
37.649060,127.081210
37.649124,127.081299
37.649337,127.081597
37.649422,127.081673
37.649422,127.081673
37.649458,127.081721
37.649458,127.081721
37.649448,127.081706
37.649461,127.081695
37.649630,127.081907
37.649651,127.081917
37.649651,127.081917
37.649710,127.081903
37.649654,127.081972
37.650186,127.082615
37.650269,127.082726
37.650269,127.082726
37.650269,127.082726
37.650269,127.082726
37.658524,127.040356
37.658524,127.040356
37.658524,127.040356
37.65851,127.040336
37.658716,127.039838
37.658887,127.039473
37.658841,127.039376
37.658841,127.039376
37.658841,127.039376
37.658962,127.039373
37.658962,127.039373
37.658962,127.039373
37.658919,127.03935
37.659132,127.03916
37.659132,127.03916
37.659181,127.039046
37.659181,127.039046
37.659349,127.038967
37.659349,127.038967
37.6517857,127.0363639
37.6518286,127.0362956
37.6517857,127.0363639
37.6519031,127.0360114
37.6519976,127.035738
37.6519976,127.035738
37.6519976,127.035738
37.6519976,127.035738
37.6520405,127.0356877
37.6521865,127.0352236
37.6522094,127.03522
37.6521865,127.0352236
37.6522352,127.0351157
37.6523869,127.0347308
37.6523726,127.0347272
37.6523726,127.0347272
37.6524212,127.0347128
37.652546,127.03432
37.652544,127.034225
37.652544,127.034225
37.652544,127.034225
37.652544,127.034225
37.652726,127.033756
37.652726,127.033756
37.652881,127.033352
37.652878,127.033407
37.652881,127.033352
37.6523726,127.0347272
37.65394,127.016436
37.65394,127.016436
37.65394,127.016436
37.65394,127.016436
37.653905,127.016462
37.653905,127.016462
37.653905,127.016462
37.653905,127.016462
37.653905,127.016462
37.6539407222238,127.016528805297
37.6540097743694,127.016740628143
37.6540097743694,127.016740628143
37.65405,127.016932
37.6540860145925,127.017150911802
37.6540860145925,127.017150911802
37.6540860145925,127.017150911802
37.6540860145925,127.017150911802
37.6540860145925,127.017150911802
37.6540659882534,127.017165299217
37.65415,127.017698
37.65415,127.017698
37.6542291692484,127.017840425687
37.6542291692484,127.017840425687
37.6542291692484,127.017840425687
37.654251,127.018106
37.654251,127.018106
37.6543085771829,127.01837538378
37.6543085771829,127.01837538378
37.6543085771829,127.01837538378
37.6543201426678,127.018328411216
37.6543085771829,127.01837538378
37.6543085771828,127.01837538378
37.6543165756219,127.018431177794
37.654375,127.018598
37.654375,127.018598
37.6544253046306,127.018958209139
37.6544145846445,127.018966012253
37.6544253046306,127.018958209139
37.654468462236,127.019325791674
37.654468462236,127.019325791674
37.654468462236,127.019325791674
37.654468462236,127.019325791674
37.6493278520222,127.034898409239
37.6493484841945,127.034777533714
37.6494034715636,127.034561692804
37.6494034715636,127.034561692804
37.6495637494922,127.034276822619
37.6495637494922,127.034276822619
37.6495042886295,127.034138640512
37.6495363209227,127.034161680981
37.6495455007145,127.034072460174
37.6495455007145,127.034072460174
37.6495981593946,127.033991893842
37.6496920596572,127.033741530471
37.6497240961449,127.033750179664
37.6497859691875,127.033456627648
37.6498295899891,127.03296159043
37.6498295899891,127.03296159043
37.6497541097109,127.032817645359
37.6497381643912,127.032549962617
37.6497313369384,127.032411804437
37.6497267899431,127.0323024296
37.6497267899431,127.0323024296
37.6497268418052,127.032112466233
37.6497452510394,127.031738303754
37.6497223761297,127.031700876991
37.6497315725503,127.031542578065
37.6497315725503,127.031542578065
37.649727052312,127.031329586897
37.6496286987538,127.031133825982
37.6496630610768,127.031001441714
37.6495669879504,127.030834464611
37.6495669879504,127.030834464611
37.6495669879504,127.030834464611
37.6495579237311,127.030489073664
37.6495030131783,127.030437243174
37.6495030131783,127.030437243174
37.6494779400534,127.030045794534
37.6493429523656,127.029913342108
37.649735,127.021823
37.649724,127.021869
37.649797,127.021943
37.649797,127.021943
37.650126,127.022238
37.650223,127.022304
37.650378,127.022477
37.650501,127.022678
37.650567,127.022687
37.650552,127.022634
37.650552,127.022634
37.650552,127.022634
37.650693,127.022856
37.650959,127.023061
37.65122,127.02329
37.651551,127.023555
37.651551,127.023555
37.651557,127.023544
37.651658,127.023501
37.651353,127.023305
37.651574,127.023525
37.666066,127.042494
37.666066,127.042494
37.666094,127.042435
37.666171,127.042232
37.666118,127.042144
37.666118,127.042144
37.666118,127.042144
37.666375,127.041976
37.666454,127.041754
37.666454,127.041754
37.666535,127.041693
37.66656,127.041639
37.66656,127.041639
37.666599,127.041629
37.666619,127.041628
37.666619,127.041628
37.666629,127.041307
37.666646,127.041083
37.66666,127.041094
37.66666,127.041094
37.666646,127.040885
37.666646,127.040885
37.669563,127.044323
37.66647,127.036201
37.669563,127.044323
37.669563,127.044323
37.669563,127.044323
37.669382,127.044328
37.669401,127.044282
37.669401,127.044282
37.66877,127.044349
37.668721,127.0444
37.668572,127.044385
37.668376,127.044403
37.66838,127.044377
37.66838,127.044377
37.668026,127.044455
37.667729,127.044489
37.667729,127.044489
37.667681,127.044474
37.667635,127.044501
37.667635,127.044501
37.667705,127.044492
37.667705,127.044492
37.667111,127.044542
37.667134,127.044548
37.667134,127.044548
37.666676,127.044582
37.666601,127.044599
37.666601,127.044599
37.666477,127.044599
37.666455,127.044587
37.666293,127.044593
37.66601,127.044646
37.66601,127.044646
37.666011,127.044639
37.666011,127.044639
37.6638741,127.0335532
37.6638398,127.0335496
37.663761,127.033787
37.663608,127.033657
37.663633,127.03353
37.663633,127.03353
37.663633,127.03353
37.663675,127.033428
37.663731,127.033296
37.663731,127.033296
37.663687,127.033247
37.663687,127.033247
37.663634,127.033313
37.663624,127.033235
37.663583,127.033163
37.663311,127.032883
37.663311,127.032883
37.663312,127.032918
37.662965,127.032828
37.662973,127.032872
37.662973,127.032872
37.662973,127.032872
37.662973,127.032872
37.662768,127.032956
37.6627701,127.032995
37.667379,127.037388
37.667379,127.037388
37.667379,127.037388
37.667409,127.037317
37.667409,127.037317
37.667417,127.037292
37.667283,127.037298
37.667429,127.037083
37.667238,127.036986
37.667211,127.037168
37.667161,127.03707
37.66716,127.0371
37.667145,127.03711
37.667145,127.03711
37.667145,127.03711
37.666944,127.036854
37.666916,127.036782
37.666916,127.036782
37.666916,127.036782
37.666694,127.036512
37.66659,127.036368
37.666565,127.036448
37.66647,127.036187
37.66647,127.036201
37.66647,127.036201
37.66628,127.035924
37.666202,127.036059
37.666217,127.035797
37.666115,127.035684
37.665924,127.035427
37.665924,127.035427
37.665924,127.035427
37.665924,127.035427
37.665874,127.035303
37.648909,127.037803
37.648899,127.037506
37.648936,127.037494
37.648936,127.037494
37.648876,127.037489
37.6489,127.037314
37.648907,127.0371
37.648907,127.0371
37.648907,127.0371
37.648857,127.037111
37.648847,127.036773
37.64888,127.036758
37.64883,127.036756
37.64888,127.036758
37.648853,127.03642
37.6488593,127.0362114
37.6488336,127.0362042
37.6488336,127.0362042
37.6488336,127.0362042
37.6488336,127.0362042
37.649006,127.035943
37.648941,127.035891
37.6491141,127.0355531
37.6491198,127.0355999
37.6491198,127.0355999
37.6491198,127.0355999
37.64918,127.035269
37.64918,127.035269
37.640137,127.039336
37.640326,127.039064
37.640299,127.039058
37.640499,127.03876
37.640499,127.03876
37.640473,127.038738
37.640473,127.038738
37.640634,127.038567
37.640609,127.038544
37.640724,127.038334
37.640724,127.038334
37.640874,127.038064
37.64101,127.037839
37.64101,127.037839
37.641189,127.03753
37.64124,127.037483
37.641251,127.037427
37.641311,127.037333
37.641321,127.037161
37.641428,127.036824
37.641428,127.036824
37.677522,127.044616
37.677482,127.044476
37.677482,127.044476
37.677289,127.044185
37.67717,127.044018
37.677107,127.043785
37.677056,127.043767
37.677155,127.043543
37.677165,127.043348
37.677165,127.043348
37.677189,127.043088
37.677189,127.043088
37.58951843750602251,127.08573186327713245
37.58812992234836514,127.08611193907640313
37.5883069936739389,127.08607062766758133
37.5883069936739389,127.08607062766758133
37.5883589831878453,127.08607900716457095
37.5884955707309274,127.08600463294503413
37.58856757073093036,127.08597763294504546
37.58865456035574226,127.08599701238750868
37.58865456035574226,127.08599701238750868
37.58865456035574226,127.08599701238750868
37.58877701036285401,127.08592862045591687
37.58881827389705421,127.08596013394634383
37.58881827389705421,127.08596013394634383
37.58913798130257788,127.08585488316990109
37.58912698530743057,127.08587713132908448
37.58912698530743057,127.08587713132908448
37.58927301034497503,127.08580062045847114
37.58927301034497503,127.08580062045847114
37.58939998545668715,127.08581013136711135
37.58944499999999778,127.08592000000000155
37.58944499999999778,127.08592000000000155
37.58892159292062729,127.07731977299086168
37.58951843750602251,127.08573186327713245
37.58975971974762587,127.08567049367324842
37.59008799380357857,127.08558062781001752
37.59008799380357857,127.08558062781001752
37.59015803508233233,127.0855887885523714
37.5900750041276126,127.08542424811388116
37.5900750041276126,127.08542424811388116
37.5883913452619467,127.08798583580181685
37.5884011233899642,127.08796474947882871
37.5884011233899642,127.08796474947882871
37.58835073176079078,127.0881072886878087
37.58831740977696256,127.08811250940742354
37.58832573612390604,127.0882835311569039
37.58830773612390175,127.08847953115690643
37.58830773612390175,127.08847953115690643
37.58827555039832902,127.08877622890487658
37.58829503769741365,127.0891001403517464
37.58826603552785883,127.08917401918645851
37.58828316315898377,127.08936401094386781
37.5882659957045604,127.08947375746825514
37.5882659957045604,127.08947375746825514
37.5882659957045604,127.08947375746825514
37.58831965841217482,127.08949412910757815
37.58846499999999935,127.08975999999999829
37.58846499999999935,127.08975999999999829
37.58848957942426239,127.08990088414684294
37.58839803060455154,127.09009569778773141
37.58839803060455154,127.09009569778773141
37.58839803060455154,127.09009569778773141
37.58839803060455154,127.09009569778773141
37.5884324517772086,127.09017189237123091
37.58848145832566701,127.09038525630417382
37.58843516315897659,127.09063401103837521
37.58843516315897659,127.09063401103837521
37.58847699999999747,127.09068999999999505
37.58847787457400358,127.09062812958410404
37.58922269521974613,127.07985212662271124
37.58922869521974519,127.07984812662270713
37.58912055740590574,127.07962798787072245
37.58915346027726656,127.07941390526062264
37.58904599416960224,127.07915362769769274
37.58912016402783962,127.07907840629302143
37.58907757510706205,127.07900188070158265
37.58908129663230113,127.07872427471062338
37.58899843493897208,127.0782975156100747
37.58900399614338994,127.07862475180229467
37.58906117258586477,127.07830945408842638
37.58894355740565629,127.07820098819701116
37.58894855740565788,127.07819798819700452
37.58880800000000022,127.07820499999999697
37.58900717370772071,127.07800402602946122
37.58890513256336874,127.0778188688070145
37.5889794716895338,127.0777516491227459
37.58887813256336585,127.07759686880702077
37.58885054995437258,127.07740749186956464
37.58885454995437669,127.07740349186957474
37.58884854995437053,127.07740149186956558
37.58881999999999834,127.07700099999999566
37.58840983848031669,127.07656649419217842
37.5888612269598994,127.07649727620096769
37.58881863031450621,127.07647525502385122
37.58885422695990286,127.07650227620096928
37.58873470300500941,127.07654672592495615
37.58840983848031669,127.07656649419217842
37.58841183848031164,127.07655749419217273
37.58169218876071227,127.08854590037709897
37.58169218876071227,127.08854590037709897
37.58169218876071227,127.08854590037709897
37.58175088520999196,127.08832302660664482
37.58170944473064878,127.08825013773466139
37.58172244473064438,127.08812013773466276
37.58179434272491193,127.08794091081804822
37.58179434272491193,127.08794091081804822
37.58172199999999918,127.08795600000000547
37.58179015408401114,127.08727601067714374
37.58182744260516017,127.08687701323421493
37.58182786768067274,127.08672413235252918
37.5818715903634839,127.08671565070183362
37.58182500000000203,127.08667599999999709
37.58182500000000203,127.08667599999999709
37.58182500000000203,127.08667599999999709
37.58182500000000203,127.08667599999999709
37.58184572902663945,127.08661189146093307
37.58315089482861993,127.09345662477073802
37.58315089482861993,127.09345662477073802
37.58315089482861993,127.09345662477073802
37.58315089482861993,127.09345662477073802
37.58317388069899323,127.09341677963476513
37.58320244257367904,127.09324501394925733
37.5831677243684581,127.09312864399683463
37.58322001964176451,127.09290601960744027
37.58322030593563312,127.09249889805404621
37.58329808577912701,127.09230055105344093
37.58329808577912701,127.09230055105344093
37.58329808577912701,127.09230055105344093
37.58327976860724107,127.09227803107297916
37.58326717372201387,127.0920030309145119
37.58331101964120791,127.09176001944692302
37.58331101964120791,127.09176001944692302
37.58330975076216163,127.09151703624037566
37.5833761627998939,127.09120840862765078
37.5833761627998939,127.09120840862765078
37.5833761627998939,127.09120840862765078
37.58334214752427727,127.09111573766587355
37.5833772906936403,127.09081812704529568
37.58335699128932816,127.0906335027161731
37.58335699128932816,127.0906335027161731
37.58335699128932816,127.0906335027161731
37.58340400218093436,127.09059212431560582
37.58340475509740486,127.09034628402577027
37.58340970055230912,127.09005637562925983
37.58340970055230912,127.09005637562925983
37.58340970055230912,127.09005637562925983
37.58348089392112001,127.08998052467234174
37.58347401964233825,127.08942901906166867
37.58350959452899076,127.08904390004349239
37.58356801964222171,127.08884701890038116
37.58356801964222171,127.08884701890038116
37.58356801964222171,127.08884701890038116
37.58356801964222171,127.08884701890038116
37.58357318457176888,127.08854903557880789
37.58359547309206761,127.08852303828378183
37.58355318457176963,127.08852403557881416
37.58910057887866429,127.09745682089908314
37.58907735985068399,127.09751171100188571
37.58907735985068399,127.09751171100188571
37.58907735985068399,127.09751171100188571
37.58905854069545427,127.09748111618948485
37.58887158417737595,127.0972883783274483
37.58846258654189398,127.09707050250523253
37.58846258654189398,127.09707050250523253
37.58846258654189398,127.09707050250523253
37.5883114497302202,127.09698738737222357
37.5883114497302202,127.09698738737222357
37.5879628774059853,127.09679562967244237
37.58771843957304526,127.09666686309806494
37.58771843957304526,127.09666686309806494
37.58771843957304526,127.09666686309806494
37.58771843957304526,127.09666686309806494
37.58758410589092591,127.09670350119705517
37.58745424519134559,127.0966217405161558
37.58726500000000215,127.09642399999999895
37.58726500000000215,127.09642399999999895
37.58702199999999749,127.09629200000000537
37.58697498355241606,127.09631213070676381
37.58680499999999824,127.0961810000000014
37.58662799999999748,127.09608400000000472
37.58638320275863975,127.09592655008658824
37.58638320275863975,127.09592655008658824
37.58592500000000314,127.09570899999999938
37.58582400000000234,127.09565600000000529
37.58582400000000234,127.09565600000000529
37.58543398125742385,127.09548700613515848
37.58537985853379837,127.09544863611498045
37.58537985853379837,127.09544863611498045
37.58537985853379837,127.09544863611498045
37.58537985853379837,127.09544863611498045
37.58576785430221179,127.07654226167679212
37.58554415971093476,127.07667338214376684
37.58539100000000133,127.07654399999999839
37.58538500000000226,127.07659700000000669
37.58530928475627064,127.07667375387750042
37.58530928475627064,127.07667375387750042
37.58530928475627064,127.07667375387750042
37.58520916725324668,127.07663987916225778
37.58511054884382219,127.07678614103507186
37.58490700000000118,127.07673900000000344
37.58485799999999699,127.076792999999995
37.58492288520281477,127.07710402360685009
37.58484299999999934,127.07732300000000691
37.58491175454505395,127.07734627938626204
37.58490647173898225,127.07749864960898378
37.58483641347119431,127.07758437396510942
37.58490116614051146,127.07784352909236247
37.58482599999999962,127.0779150000000044
37.58490032781012502,127.07791403580968392
37.58478199999999703,127.07823600000000397
37.58478199999999703,127.07823600000000397
37.58480300000000085,127.07823999999999387
37.58478579191884705,127.07833873673321534
37.58480078989629902,127.07834861220001699
37.5849055641685581,127.07833990889075437
37.58481592807196847,127.07835285355531596
37.58485673878620759,127.07843351145365318
37.58481367602935563,127.0785822123799278
37.58488545611022857,127.07888988189665724
37.58479756510245551,127.07889948492473309
37.58479756510245551,127.07889948492473309
37.58479756510245551,127.07889948492473309
37.58479619490752555,127.0790127148993065
37.58487527693835517,127.07898725690044728
37.58486574881848696,127.07936190751296124
37.58479100000000273,127.07945800000000247
37.58484991056943159,127.07967663991409779
37.58481606637949568,127.07963299936299961
37.57475399200142618,127.08145550145599145
37.5750820944730819,127.08150449991101993
37.5750820944730819,127.08150449991101993
37.57522502808657805,127.08139174468875865
37.57551409852904811,127.0814567494537215
37.57551409852904811,127.0814567494537215
37.57551409852904811,127.0814567494537215
37.57575156105823311,127.08140700814769275
37.57604055308194546,127.08137850976679317
37.57604055308194546,127.08137850976679317
37.57636500000000268,127.08125099999999463
37.57636655518076196,127.08133963462685756
37.57638968168259197,127.08136612884095484
37.57656699999999717,127.08123199999999997
37.57662654719330675,127.08131513651781574
37.57681513022077979,127.0812905152494352
37.57681513022077979,127.0812905152494352
37.57681513022077979,127.0812905152494352
37.57705456311369829,127.08125313311602156
37.57732798012453657,127.08121775451080282
37.57918335475441296,127.08295588334883064
37.57901121015460433,127.08277626903077362
37.57871933843976109,127.08246688778459088
37.57863620685659356,127.08257735246367304
37.57849390413180402,127.08244247822956652
37.57850304774207473,127.08223376074828082
37.57825334940987005,127.0821578427519114
37.57835924882619594,127.08202307705548151
37.57819194175299771,127.0818265120288828
37.57799232786202737,127.08184170055736217
37.57793309702417872,127.08151041888022803
37.57784566615720934,127.08139215344031925
37.577708365777994,127.08118840386842407
37.57752049765055347,127.08118802313013873
37.57819194175299771,127.0818265120288828
37.57752049765055347,127.08118802313013873
37.57819194175299771,127.0818265120288828
37.57752049765055347,127.08118802313013873
37.57913054927670515,127.08302848934100382
37.57849390413180402,127.08244247822956652
37.57835924882619594,127.08202307705548151
37.57819194175299771,127.0818265120288828
37.57799232786202737,127.08184170055736217
37.577708365777994,127.08118840386842407
37.57752049765055347,127.08118802313013873
37.59521527247065364,127.08280901162092391
37.59501446219457677,127.08287803049813647
37.59501446219457677,127.08287803049813647
37.59501446219457677,127.08287803049813647
37.59488727825048926,127.08293938318772121
37.59442899462993637,127.08313484941307081
37.59432214189482124,127.08318526693970796
37.59402898988679453,127.08330438058845857
37.59397443854233956,127.08334176494656731
37.59399251899907313,127.08336996075770742
37.59399251899907313,127.08336996075770742
37.59399251899907313,127.08336996075770742
37.59358672780712851,127.0834529889960578
37.59334433249750163,127.08352250766742486
37.59310529668319845,127.08363149833699879
37.59280219203189688,127.08370514375654636
37.59280219203189688,127.08370514375654636
37.59274085610937277,127.08372060953192317
37.5928345086985729,127.08379334177027431
37.59275440785277311,127.08381890555999405
37.59226847772509927,127.08394380103445087
